key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
1281	ModelGuidance	Extracting High-Level Functional Design from Software Requirements			V. S. Sharma; S. Sarkar; K. Verma; A. Panayappan; A. Kass	2009 16th Asia-Pacific Software Engineering Conference					Excluded	Excluded	new_screen			2						
1282	ModelGuidance	Meta-modeling approach to tool support for model transformation to validate dynamic behavior of systems			Shin, M.E.; Calderon, M.E.	Proceedings of the 2005 International Conference on Software Engineering Research and Practice, SERP'05					Excluded	Excluded	new_screen			2						
1283	ModelGuidance	Experience with designing a requirements and architecture management tool			Han, J.	Proceedings - International Conference on Software Methods and Tools, SMT 2000					Excluded	Excluded	new_screen			2						
1284	ModelGuidance	Integrating a decision tree perspective at the operational level of BPM+			Alomari, A.; April, A.; Monsalve, C.; Gawanmeh, A.	Computer Systems Science and Engineering					Excluded	Excluded	new_screen			2						
1285	ModelGuidance	Tolerance-based interaction: A new model targeting opinion formation and diffusion in social networks			Topirceanu, A.; Udrescu, M.; Vladutiu, M.; Marculescu, R.	PeerJ Computer Science					Excluded	Excluded	new_screen			2						
1286	ModelGuidance	An approach to design embedded systems by multi-objective optimization			Pham Van Huong; Nguyen Ngoc Binh	The 2012 International Conference on Advanced Technologies for Communications					Excluded	Excluded	new_screen			2						
1287	ModelGuidance	Context variability modeling for runtime configuration of service-based dynamic software product lines			Murguzur, A.; Capilla, R.; Trujillo, S.; Ortiz, Ó.; Lopez-Herrejon, R.E.						Excluded	Excluded	new_screen			2						
1288	ModelGuidance	A Domain Specific Language for the Development of Collaborative Systems			L. M. Bibbo; D. García; C. Pons	2008 International Conference of the Chilean Computer Science Society					Excluded	Excluded	new_screen			2						
1289	ModelGuidance	Quality Assessment of an Emergency Care Process Model based on Static and Dynamic Metrics			Haouari, G.; Ghannouchi, S.A.	Procedia Computer Science					Excluded	Excluded	new_screen			2						
1290	ModelGuidance	Applying the knowledge stored in systems models to derive validation tools and environments			Yagüe, A.; Garbajosa, J.	Proceedings of the 6th IEEE International Conference on Cognitive Informatics, ICCI 2007					Excluded	Excluded	new_screen			2						
1291	ModelGuidance	Method of Wireless Sensor Networks Simulation			Muraviev, K.A.; Zakharova, A.S.; Prisyazhnuk, S.P.	Proceedings - 2018 Global Smart Industry Conference, GloSIC 2018					Excluded	Excluded	new_screen			2						
1292	ModelGuidance	IT applications portfolio management under business and implementation uncertainty			Kotani, Masafumi; Iijima, Junichi	JOURNAL OF SYSTEMS SCIENCE AND SYSTEMS ENGINEERING					Excluded	Excluded	new_screen			2						
1293	ModelGuidance	Improving Reusability of Model Transformations by Automating their Composition			C. Castellanos; E. Borde; L. Pautet; G. Sébastien; T. Vergnaud	2015 41st Euromicro Conference on Software Engineering and Advanced Applications					Excluded	Excluded	new_screen			2						
1294	ModelGuidance	Combining UML and ontology: An exploratory survey			Mkhinini, Meriem Mejhed; Labbani-Narsis, Ouassila; Nicolle, Christophe	COMPUTER SCIENCE REVIEW					Excluded	Excluded	new_screen			2						
1295	ModelGuidance	A DSL-supported workflow for the automated assembly of large stochastic models			Montecchi, L.; Lollini, P.; Bondavalli, A.	Proceedings - 2014 10th European Dependable Computing Conference, EDCC 2014					Excluded	Excluded	new_screen			2						
1296	ModelGuidance	Fault prediction considering threshold effects of object-oriented metrics			Malhotra, R.; Bansal, A.J.	Expert Systems					Excluded	Excluded	new_screen			2						
1297	ModelGuidance	A Neural Language Model with a Modified Attention Mechanism for Software Code			Zhang, X.; Ben, K.	Proceedings of the IEEE International Conference on Software Engineering and Service Sciences, ICSESS					Excluded	Excluded	new_screen			2						
1298	ModelGuidance	Three cases of feature-based variability modeling in industry			Berger, T.; Nair, D.; Rublack, R.; Atlee, J.M.; Czarnecki, K.; Wąsowski, A.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1299	ModelGuidance	Optimization models for complex recovery block schemes			Berman, O.; Kumar, U.D.	Computers and Operations Research					Excluded	Excluded	new_screen			2						
1300	ModelGuidance	Entity-life modeling: Modeling a thread architecture on the problem environment			Sandén, B.I.	IEEE Software					Excluded	Excluded	new_screen			2						
1301	ModelGuidance	Software requirements elicitation - A controlled experiment to measure the impact of a native natural language			Mahmood, S.; Ajila, S.A.	Proceedings - International Computer Software and Applications Conference					Excluded	Excluded	new_screen			2						
1302	ModelGuidance	A Distributed Industrial Application for Quality Control of Clinched Boards Based on Computer Vision			Bruno, Ivan; Giotti, Andrea; Monsignori, Massimo; Nesi, Paolo	Proceedings of the 14th International Conference on Software Engineering and Knowledge Engineering					Excluded	Excluded	new_screen			2						
1303	ModelGuidance	Specification and analysis of requirements negotiation strategy in software ecosystems			Fricker, S.	CEUR Workshop Proceedings					Excluded	Excluded	new_screen			2						
1304	ModelGuidance	A Cost-Efficiency Model for Tool Chains			M. Biehl; M. Törngren	2012 IEEE Seventh International Conference on Global Software Engineering Workshops					Excluded	Excluded	new_screen			2						
1305	ModelGuidance	Managing non-functional uncertainty via model-driven adaptivity			Ghezzi, C.; Pinto, L.S.; Spoletini, P.; Tamburrelli, G.	Proceedings - International Conference on Software Engineering					Excluded	Excluded	new_screen			2						
1306	ModelGuidance	Dealing with the Unknown: Resilience to Prediction Errors			Mitra, S.; Bronevetsky, G.; Javagal, S.; Bagchi, S.	Parallel Architectures and Compilation Techniques - Conference Proceedings, PACT					Excluded	Excluded	new_screen			2						
1307	ModelGuidance	Examining technical debt accumulation in software implementations			Holvitie, J.; Leppänen, V.	International Journal of Software Engineering and its Applications					Excluded	Excluded	new_screen			2						
1308	ModelGuidance	Enforcing Security and Privacy via a Cooperation of Security Experts and Software Engineers - A Model-Based Vision			Hilbrich, M.; Frank, M.	Proceedings - 2017 IEEE 7th International Symposium on Cloud and Service Computing, SC2 2017					Included	Excluded	new_screen			2						
1309	ModelGuidance	Modeling and simulation of tasks interactions using graphical interface			Peronaglio, F.F.; Manacero, A.; Lobato, R.S.; Spolon, R.; Cavenaghi, M.A.	Iberian Conference on Information Systems and Technologies, CISTI					Excluded	Excluded	new_screen			2						
1310	ModelGuidance	UBPMN: A BPMN extension for modeling ubiquitous business processes			Yousfi, A.; Bauer, C.; Saidi, R.; Dey, A.K.	Information and Software Technology					Excluded	Excluded	new_screen			2						
1311	ModelGuidance	System of Systems Engineering: Meta-Modelling Perspective			Dridi, C.E.; Benzadri, Z.; Belala, F.	SOSE 2020 - IEEE 15th International Conference of System of Systems Engineering, Proceedings					Excluded	Excluded	new_screen			2						
1312	ModelGuidance	Generating Test Plans for Acceptance Tests from UML Activity Diagrams			A. Heinecke; T. Brückmann; T. Griebe; V. Gruhn	2010 17th IEEE International Conference and Workshops on Engineering of Computer Based Systems					Excluded	Excluded	new_screen			2						
1313	ModelGuidance	A method for pruning ontologies in the development of conceptual schemas of information systems			Conesa, J.; Olivé, A.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1314	ModelGuidance	User interface derivation from business processes: A model-driven approach for organizational engineering			Sousa, K.; Mendonça, H.; Vanderdonckt, J.; Rogier, E.; Vandermeulen, J.	Proceedings of the ACM Symposium on Applied Computing					Included	Excluded	new_screen			2						
1315	ModelGuidance	Refinement rules for the automatic TLM-to-RTL conversion of temporal assertions			Pierre, L.	Integration					Excluded	Excluded	new_screen			2						
1316	ModelGuidance	Ambient bloom: New business, content, design and models to increase the semantic ambient media experience			Pogorelc, B.; Lugmayr, A.; Stockleben, B.; Vatavu, R.-D.; Tahmasebi, N.; Serral, E.; Stojmenova, E.; Imperl, B.; Risse, T.; Zenz, G.; Gams, M.	Multimedia Tools and Applications					Excluded	Excluded	new_screen			2						
1317	ModelGuidance	P2P Frames: Pattern-based Characterization of Functional Requirements for Peer-to-peer Systems			Sabani, L.; Wirtz, R.; Heisel, M.	International Conference on Evaluation of Novel Approaches to Software Engineering, ENASE - Proceedings					Excluded	Excluded	new_screen			2						
1318	ModelGuidance	Monomial forms of two generalized ball curves and their proofs			D. Savetseranee; N. Dejdumrong	The 2013 10th International Joint Conference on Computer Science and Software Engineering (JCSSE)					Excluded	Excluded	new_screen			2						
1319	ModelGuidance	Using Power Transformations in Response Surface Methodology			A. Al-Saffar; H. T. Mohammed Ali	2022 International Conference on Computer Science and Software Engineering (CSASE)					Excluded	Excluded	new_screen			2						
1320	ModelGuidance	The effectiveness of data augmentation in code readability classification			Mi, Qing; Xiao, Yan; Cai, Zhi; Jia, Xibin	INFORMATION AND SOFTWARE TECHNOLOGY					Excluded	Excluded	new_screen			2						
1321	ModelGuidance	Personalized Intelligent Push Method of Design Tasks for Designers in the Hackerspace			Cheng, C.; Zhang, S.	Proceedings - 2018 IEEE 15th International Conference on e-Business Engineering, ICEBE 2018					Excluded	Excluded	new_screen			2						
1322	ModelGuidance	Expressing embedded systems verification aspects at higher abstraction level-SystemVerilog in Object Constraint Language (SVOCL)			Rashid, M.; Anwar, M.W.; Azam, F.	10th Annual International Systems Conference, SysCon 2016 - Proceedings					Excluded	Excluded	new_screen			2						
1323	ModelGuidance	Software reliability modeling with integrated test coverage			An, J.; Zhu, J.	SSIRI 2010 - 4th IEEE International Conference on Secure Software Integration and Reliability Improvement					Excluded	Excluded	new_screen			2						
1324	ModelGuidance	A QUALITATIVE MODEL FOR BARRIERS TO SOFTWARE REUSE ADOPTION			Sherif, K.; Vinze, A.	Proceedings of the 20th International Conference on Information Systems, ICIS 1999					Excluded	Excluded	new_screen			2						
1325	ModelGuidance	3D-Parallel Coordinates: Visualization for time varying multidimensional data			Yao Zhonghua; Wu Lingda	2016 7th IEEE International Conference on Software Engineering and Service Science (ICSESS)					Excluded	Excluded	new_screen			2						
1326	ModelGuidance	Advanced Communication Model with the Voice Control and the Increased Security Level			Kulibaba, S.; Popereshnyak, S.; Shcheblanin, Y.; Kurchenko, O.; Mazur, N.	CEUR Workshop Proceedings					Excluded	Excluded	new_screen			2						
1327	ModelGuidance	On the Use of Hidden Markov Model to Predict the Time to Fix Bugs			Habayeb, Mayy; Murtaza, Syed Shariyar; Miranskyy, Andriy; Bener, Ayse Basar	IEEE TRANSACTIONS ON SOFTWARE ENGINEERING					Excluded	Excluded	new_screen			2						
1328	ModelGuidance	A Lightweight Convolutional Neural Network with Representation Self-challenge for Fingerprint Liveness Detection			Chen, J.; Yuan, C.; Cui, C.; Xia, Z.; Sun, X.; Akilan, T.	Computers, Materials and Continua					Excluded	Excluded	new_screen			2						
1329	ModelGuidance	Relating goal modeling with BPCM models in a combined framework			Gao, S.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1330	ModelGuidance	Analyzing large spreadsheet programs			Clermont, M.	Proceedings - Working Conference on Reverse Engineering, WCRE					Excluded	Excluded	new_screen			2						
1331	ModelGuidance	Parallel Computing of Multi-Agent System in Spatially-Explicit Modeling and Simulation [多Agent系统在空间直观仿真建模中的并行化]			Qu, H.; Yao, X.; Yin, L.	Xitong Fangzhen Xuebao / Journal of System Simulation					Excluded	Excluded	new_screen			2						
1332	ModelGuidance	Creating and reconciling diagrams after executing model transformations			Alanen, M.; Lundkvist, T.; Porres, I.	Science of Computer Programming					Excluded	Excluded	new_screen			2						
1333	ModelGuidance	A framework for automated and certified refinement steps			Griesmayer, A.; Liu, Z.; Morisset, C.; Wang, S.	Innovations in Systems and Software Engineering					Excluded	Excluded	new_screen			2						
1334	ModelGuidance	Formal computation independent model of the problem domain within the MDA			Osis, J.; Asnina, E.; Grave, A.	CEUR Workshop Proceedings					Excluded	Excluded	new_screen			2						
1335	ModelGuidance	Model-Based Design of Time-Triggered Real-Time Embedded systems for industrial automation			Wan, J.; Canedo, A.; Al Faruque, M.A.	IEEE International Conference on Emerging Technologies and Factory Automation, ETFA					Excluded	Excluded	new_screen			2						
